
 heat flux (elem, integ.pnt.,qx,qy,qz) for set EALL and time  0.1000000E+01

        49   5  2.313310E+04  9.041673E+03 -3.187749E+03
        49   6  2.559397E+04  9.041673E+03 -3.237377E+03
        49   7  2.313310E+04  6.580805E+03 -2.348143E+03
        49   8  2.559397E+04  6.580805E+03 -2.514051E+03
        50   1  2.612354E+04  3.195940E+03 -3.471900E+03
        50   2  2.696934E+04  3.195940E+03 -4.063000E+03
        50   3  2.612354E+04  2.350130E+03 -2.623440E+03
        50   4  2.696934E+04  2.350130E+03 -2.756390E+03
        50   5  2.697200E+04  3.787040E+03 -3.471900E+03
        50   6  2.827595E+04  3.787040E+03 -4.063000E+03
        50   7  2.697200E+04  2.483080E+03 -2.623440E+03
        50   8  2.827595E+04  2.483080E+03 -2.756390E+03
        51   1  2.228461E+03  6.940428E+02 -5.129412E+02
        51   2  2.310522E+03  6.940428E+02 -5.218658E+02
        51   3  2.228461E+03  6.119827E+02 -4.906542E+02
        51   4  2.310522E+03  6.119827E+02 -4.982188E+02
        51   5  2.250748E+03  7.029673E+02 -5.129412E+02
        51   6  2.334169E+03  7.029673E+02 -5.218658E+02
        51   7  2.250748E+03  6.195472E+02 -4.906542E+02
        51   8  2.334169E+03  6.195472E+02 -4.982188E+02
        52   1  2.434506E+03  2.089027E+03 -5.354028E+02
        52   2  2.691179E+03  2.089027E+03 -5.634621E+02
        52   3  2.434506E+03  1.832354E+03 -5.095779E+02
        52   4  2.691179E+03  1.832354E+03 -5.330472E+02
        52   5  2.460331E+03  2.117086E+03 -5.354028E+02
        52   6  2.721594E+03  2.117086E+03 -5.634621E+02
        52   7  2.460331E+03  1.855823E+03 -5.095779E+02
        52   8  2.721594E+03  1.855823E+03 -5.330472E+02
        53   1  2.954380E+03  3.501051E+03 -5.922255E+02
        53   2  3.416785E+03  3.501051E+03 -6.427495E+02
        53   3  2.954380E+03  3.038645E+03 -5.567705E+02
        53   4  3.416785E+03  3.038645E+03 -5.981145E+02
        53   5  2.989835E+03  3.551575E+03 -5.922255E+02
        53   6  3.461420E+03  3.551575E+03 -6.427495E+02
        53   7  2.989835E+03  3.079989E+03 -5.567705E+02
        53   8  3.461420E+03  3.079989E+03 -5.981145E+02
        54   1  3.849165E+03  4.912252E+03 -6.896477E+02
        54   2  4.568045E+03  4.912252E+03 -7.672520E+02
        54   3  3.849165E+03  4.193373E+03 -6.359280E+02
        54   4  4.568045E+03  4.193373E+03 -6.978923E+02
        54   5  3.902885E+03  4.989857E+03 -6.896477E+02
        54   6  4.637405E+03  4.989857E+03 -7.672520E+02
        54   7  3.902885E+03  4.255338E+03 -6.359280E+02
        54   8  4.637405E+03  4.255338E+03 -6.978923E+02
        55   1  5.209729E+03  6.243964E+03 -8.369950E+02
        55   2  6.243964E+03  6.243964E+03 -9.499320E+02
        55   3  5.209729E+03  5.209729E+03 -7.517680E+02
        55   4  6.243964E+03  5.209729E+03 -8.369950E+02
        55   5  5.294956E+03  6.356901E+03 -8.369950E+02
        55   6  6.356901E+03  6.356901E+03 -9.499320E+02
        55   7  5.294956E+03  5.294956E+03 -7.517680E+02
        55   8  6.356901E+03  5.294956E+03 -8.369950E+02
        56   1  7.126255E+03  7.296882E+03 -1.044520E+03
        56   2  8.502482E+03  7.296882E+03 -1.190003E+03
        56   3  7.126255E+03  5.920655E+03 -9.076269E+02
        56   4  8.502482E+03  5.920655E+03 -1.015370E+03
        56   5  7.263148E+03  7.442365E+03 -1.044520E+03
        56   6  8.677115E+03  7.442365E+03 -1.190003E+03
        56   7  7.263148E+03  6.028398E+03 -9.076269E+02
        56   8  8.677115E+03  6.028398E+03 -1.015370E+03
        57   1  9.605480E+03  7.712385E+03 -1.310690E+03
        57   2  1.124270E+04  7.712385E+03 -1.494930E+03
        57   3  9.605480E+03  6.075165E+03 -1.099780E+03
        57   4  1.124270E+04  6.075165E+03 -1.222650E+03
